field_1,Lake_name,Country,Continent,Poly_src,Lake_type,Grand_id,Lake_area,Shore_len,Shore_dev,Vol_total,Vol_res,Vol_src,Depth_avg,Dis_avg,Res_time,Elevation,Slope_100,Wshd_area,Pour_long,Pour_lat,centroid_x,centroid_y,KG
15240,,China,Asia,SWBD,1,0,49.15,57.83,2.33,89.99,0.0,3,1.8,0.941,1106.8,4670,0.58,1281.0,84.583972,31.084982,84.57860814,31.02860881,29
15245,,China,Asia,SWBD,1,0,58.45,38.47,1.42,632.12,0.0,3,10.8,7.097,1030.9,5116,2.63,764.0,82.22968,31.033707,82.23347985,30.98086344,29
15248,,China,Asia,SWBD,1,0,42.5,33.62,1.45,350.71,0.0,3,8.3,1.3,3122.4,4729,2.23,399.8,90.485417,31.010417,90.49492116,31.0101888,29
15252,,China,Asia,SWBD,1,0,70.76,58.89,1.97,495.87,0.0,3,7.0,3.734,1537.0,4692,1.74,1782.7,87.535417,30.952083,87.41347651,30.98341729,7
15257,,China,Asia,SWBD,1,0,56.08,38.34,1.44,271.58,0.0,3,4.8,3.792,828.9,4658,1.32,1937.9,89.77871,30.910052,89.83964938,30.93109633,7
15260,,China,Asia,SWBD,1,0,21.75,36.09,2.18,59.03,0.0,3,2.7,4.643,147.2,19,0.98,321.8,114.071912,30.828211,114.0793222,30.86149021,14
15265,,China,Asia,SWBD,1,0,65.39,60.9,2.12,1313.15,0.0,3,20.1,1.003,15153.0,4657,4.4,649.1,84.890835,30.793304,84.98142176,30.76303738,29
15267,,China,Asia,SWBD,1,0,60.05,40.29,1.47,1036.39,0.0,3,17.3,1.345,8918.4,4640,3.93,1053.8,84.802083,30.789583,84.79270382,30.80552911,29
15268,,China,Asia,SWBD,1,0,37.52,45.2,2.08,100.21,0.0,3,2.7,17.252,67.2,5,0.86,775.8,117.40155,30.77839,117.381312,30.80567003,14
15269,,China,Asia,SWBD,1,0,26.68,48.41,2.64,81.24,0.0,3,3.0,46.794,20.1,7,1.04,2111.5,117.047917,30.777091,117.0312888,30.82801581,11
15270,,China,Asia,SWBD,1,0,71.47,113.51,3.79,201.8,0.0,3,2.8,60.643,38.5,6,0.79,2868.9,117.094792,30.765427,117.1117346,30.84697998,11
15273,,Iraq,Asia,SWBD,1,0,44.16,32.39,1.37,90.99,0.0,3,2.1,0.0,-1.0,0,0.66,9431.4,46.701969,30.692819,46.64751148,30.68352675,4
15276,,China,Asia,SWBD,1,0,58.81,44.15,1.62,385.39,0.0,3,6.6,7.421,601.1,4784,1.7,634.2,82.062069,30.649762,82.14612718,30.63416043,29
15277,,China,Asia,SWBD,1,0,84.68,47.25,1.45,1312.0,0.0,3,15.5,3.005,5053.3,4684,3.33,880.7,86.239583,30.639583,86.22088025,30.67380575,7
15278,Mu-ts'o-ping-ni,China,Asia,SWBD,1,0,59.3,31.91,1.17,1828.74,0.0,3,30.8,1.514,13980.2,4684,6.52,432.7,86.28548,30.635418,86.30877687,30.60703668,7
15282,Zhangdu,China,Asia,SWBD,1,0,36.49,27.63,1.29,52.8,0.0,3,1.4,36.18,16.9,16,0.51,2094.8,114.673958,30.623177,114.6992629,30.64926283,14
15296,,China,Asia,SWBD,1,0,68.93,39.69,1.35,459.75,0.0,3,6.7,3.617,1471.2,4807,1.67,1444.7,88.671762,30.472917,88.61162806,30.46767008,7
15341,,China,Asia,SWBD,1,0,36.26,96.66,4.53,160.19,0.0,3,4.4,7.808,237.5,12,1.34,248.5,115.731095,29.777111,115.6898707,29.78015183,14
15367,,China,Asia,SWBD,1,0,12.3,30.91,2.49,47.23,0.0,3,3.8,14.559,37.5,10,1.49,430.6,116.147917,29.35625,116.1601697,29.35745514,14
15381,,China,Asia,SWBD,1,0,80.79,43.32,1.36,182.39,0.0,3,2.3,8.056,262.0,22,0.63,410.4,112.551026,29.165596,112.5084987,29.21119439,14
15388,,China,Asia,SWBD,1,0,37.39,40.89,1.89,944.77,0.0,3,25.3,2.473,4421.7,4445,6.05,621.9,90.418442,29.037728,90.43167789,29.01354902,7
15389,,China,Asia,SWBD,1,0,13.71,28.92,2.2,18.16,0.0,3,1.3,3545.156,0.1,22,0.58,151349.6,112.873552,28.993051,112.8561482,28.93942915,14
15396,,China,Asia,SWBD,1,0,31.53,54.93,2.76,31.53,0.0,3,1.0,3.149,115.9,23,0.32,144.8,112.856354,28.862946,112.8177151,28.82746419,14
15397,,China,Asia,SWBD,1,0,28.78,80.07,4.21,67.42,0.0,3,2.3,2101.784,0.4,26,0.81,93254.8,112.322816,28.855747,112.2570217,28.8543847,14
15398,,China,Asia,SWBD,1,0,81.6,204.74,6.39,185.75,0.0,3,2.3,2688.452,0.8,27,0.63,120700.6,112.559103,28.843287,112.412691,28.84180556,14
15401,,China,Asia,SWBD,1,0,11.68,40.42,3.34,11.68,0.0,3,1.0,1.303,103.7,24,0.32,60.2,112.763722,28.808728,112.7458107,28.78992099,14
15405,,China,Asia,SWBD,1,0,61.67,43.05,1.55,311.77,0.0,3,5.1,10.165,355.0,4616,1.35,858.2,91.669792,28.742346,91.6761204,28.67726339,7
15406,,China,Asia,SWBD,1,0,32.21,62.68,3.12,48.04,0.0,3,1.5,735.011,0.8,12,0.54,17929.8,116.335417,28.734772,116.3131849,28.69823229,14
15419,,China,Asia,SWBD,1,0,49.37,36.93,1.48,658.0,0.0,3,13.3,14.443,527.3,4422,3.27,1067.3,88.247917,28.402083,88.22709535,28.40741136,29
15424,,China,Asia,SWBD,1,0,62.15,41.09,1.47,273.39,0.0,3,4.4,12.307,257.1,4472,1.19,1789.3,89.381297,28.185244,89.34615436,28.14256354,29
15458,,Pakistan,Asia,SWBD,1,0,90.14,87.42,2.6,117.02,0.0,3,1.3,69.083,19.6,32,0.38,95542.1,67.696496,26.413918,67.63115722,26.41971978,4
15490,Matatila,India,Asia,SWBD,2,4826,65.6,156.65,5.46,1132.7,1132.7,2,17.3,274.028,47.8,299,0.87,20389.0,78.371526,25.097261,78.3325891,25.04957492,11
15502,Rajghat,India,Asia,SWBD,2,4842,46.72,98.05,4.05,2172.0,2172.0,2,46.5,247.576,101.5,354,0.62,16816.9,78.231178,24.76032,78.25672423,24.70681834,11
15557,,India,Asia,SWBD,1,0,18.77,43.9,2.86,18.77,0.0,3,1.0,1.534,141.6,5,0.36,1653.6,72.056273,22.781497,72.03806593,22.80139411,6
15626,,Myanmar,Asia,SWBD,1,0,47.65,51.31,2.1,87.73,0.0,3,1.8,61.414,16.5,883,0.59,2725.9,96.909688,20.465477,96.9188727,20.54164754,11
15655,,China,Asia,SWBD,2,5788,35.16,95.81,4.56,1710.0,1710.0,2,48.6,92.605,213.7,124,4.54,3487.4,108.981501,19.018251,109.0169322,18.94051066,3
15716,,Mali,Africa,SWBD,1,0,85.75,70.07,2.13,192.75,0.0,3,2.2,0.442,5047.4,261,0.62,416.4,-3.682188,16.201514,-3.680956983,16.27250475,4
15736,,India,Asia,SWBD,2,4776,89.71,220.46,6.57,4178.0,4178.0,2,46.6,57.426,842.1,546,8.19,1026.9,74.525621,15.276404,74.49170864,15.25131185,2
15755,,Vietnam,Asia,SWBD,2,5798,45.37,140.96,5.9,1037.0,1037.0,2,22.9,251.767,47.7,509,4.45,7403.4,107.832322,14.230762,107.8139905,14.30770671,3
15778,Naujan,Philippines,Asia,SWBD,1,0,81.89,48.59,1.51,1581.69,0.0,3,19.3,15.475,1183.0,4,4.06,387.5,121.334083,13.230708,121.3532057,13.17315009,2
15815,,Ethiopia,Africa,SWBD,1,0,22.0,21.68,1.3,80.98,0.0,3,3.7,141.147,6.6,339,1.27,67189.8,41.589583,11.34888,41.59931189,11.37129815,4
15827,Yardi,Ethiopia,Africa,SWBD,3,4484,91.6,53.69,1.58,2436.55,2322.8,3,26.6,2.58,10930.5,561,0.37,1358.2,40.541843,10.233156,40.47428679,10.19933445,6
15839,,Chad,Africa,SWBD,1,0,41.81,44.43,1.94,217.64,0.0,3,5.2,81.829,30.8,231,1.5,16013.6,14.103125,9.62065,14.1750245,9.617338189,3
15875,,South Sudan,Africa,SWBD,1,0,35.37,55.65,2.64,35.37,0.0,3,1.0,1878.924,0.2,406,0.24,513201.7,30.577048,7.479587,30.5806407,7.432429877,3
15900,,Malaysia,Asia,SWBD,2,5169,51.02,99.23,3.92,1047.8,1047.8,2,20.5,5.05,2401.4,100,8.68,182.7,100.768807,6.239739,100.8183183,6.254152992,2
16109,,Angola,Africa,SWBD,1,0,23.09,37.49,2.2,92.3,0.0,3,4.0,0.53,2015.6,10,1.35,215.0,13.597795,-8.865699,13.60233908,-8.892825385,6
16120,,Democratic Republic of the Congo,Africa,SWBD,1,0,41.88,57.47,2.5,41.88,0.0,3,1.0,12.204,39.7,873,0.23,1538.3,27.251914,-9.99446,27.2505776,-10.04181956,3
16137,,Zambia,Africa,SWBD,1,0,35.01,107.81,5.14,62.87,0.0,3,1.8,1.533,474.7,1560,0.62,236.1,30.813915,-12.969988,30.75803925,-12.98134277,12
16144,,Australia,Oceania,SWBD,1,0,73.38,152.06,5.01,107.26,0.0,3,1.5,41.198,30.1,2,0.44,1362.4,141.487005,-13.84937,141.5201799,-13.85222209,3
16223,Lake Manyame,Zimbabwe,Africa,SWBD,2,4523,75.18,122.95,4.0,490.0,490.0,2,6.5,12.621,449.4,1343,0.87,3968.9,30.507187,-17.822663,30.53283595,-17.80585232,11
16225,Lake Chivero,Zimbabwe,Africa,SWBD,2,4524,22.81,53.44,3.16,300.0,300.0,2,13.2,8.103,428.5,1366,2.33,2254.0,30.772917,-17.885417,30.79166871,-17.90014838,12
16231,,Namibia,Africa,SWBD,1,0,40.13,27.92,1.24,71.43,0.0,3,1.8,101.998,8.1,1081,0.6,111830.4,16.028775,-18.687767,16.07743909,-18.65849989,6
16238,,Zimbabwe,Africa,SWBD,2,4538,21.59,42.39,2.57,265.7,265.7,2,12.3,4.314,712.8,1264,2.27,2665.9,30.223869,-19.019034,30.25538471,-19.03255656,11
16252,,Australia,Oceania,SWBD,1,0,90.42,101.53,3.01,149.64,0.0,3,1.7,4.146,417.7,3,0.47,1526.4,118.884983,-20.247781,118.9581447,-20.2405307,4
16266,,Botswana,Africa,SWBD,1,0,70.55,51.48,1.73,198.07,0.0,3,2.8,0.048,47759.1,905,0.78,243.5,25.522926,-21.03161,25.54193388,-21.08581699,4
16302,,Australia,Oceania,SWBD,1,0,46.57,58.91,2.44,59.41,0.0,3,1.3,0.0,-1.0,-5,0.43,516.0,113.592282,-24.100483,113.6154955,-24.04318658,4
16306,,Mozambique,Africa,SWBD,1,0,15.61,20.74,1.48,36.24,0.0,3,2.3,1.921,218.3,60,0.92,289.1,35.022917,-24.347917,35.0198388,-24.3449665,3
16312,Poelela,Mozambique,Africa,SWBD,1,0,87.94,59.6,1.79,398.36,0.0,3,4.5,66.276,69.6,0,1.13,14468.5,35.09375,-24.587696,35.05310757,-24.54027507,3
16320,,Mozambique,Africa,SWBD,1,0,28.91,29.32,1.54,363.68,0.0,3,12.6,67.642,62.2,0,3.49,14702.0,34.656322,-24.78534,34.72139527,-24.76006483,3
16342,,South Africa,Africa,SWBD,2,4159,16.88,36.75,2.52,198.3,198.3,2,11.7,3.349,685.3,1164,2.79,4042.3,27.851129,-25.728437,27.85827081,-25.74899855,11
16372,,South Africa,Africa,SWBD,1,0,30.45,23.29,1.19,420.51,0.0,3,13.8,2.658,1831.1,2,3.74,503.5,32.842708,-26.956871,32.83667337,-26.98726508,3
16389,Sibayi,South Africa,Africa,SWBD,1,0,61.35,112.11,4.04,703.53,0.0,3,11.5,3.618,2250.6,19,2.74,637.5,32.69375,-27.35625,32.68581333,-27.34409519,3
16428,,Australia,Oceania,SWBD,1,0,10.39,16.55,1.45,16.48,0.0,3,1.6,0.034,5610.9,-16,0.72,238.3,137.240542,-28.788456,137.2567558,-28.77037855,4
16468,,Australia,Oceania,SWBD,1,0,40.75,76.63,3.39,170.84,0.0,3,4.2,0.0,-1.0,347,1.25,26292.7,122.409776,-29.602574,122.326485,-29.55494181,4
16504,,Australia,Oceania,SWBD,1,0,84.53,94.28,2.89,802.79,0.0,3,9.5,0.0,-1.0,117,2.18,792.4,136.152083,-30.777083,136.093008,-30.83071181,4
16509,,Australia,Oceania,SWBD,1,0,44.77,52.42,2.21,251.52,0.0,3,5.6,0.0,-1.0,340,1.58,1204.2,119.657311,-30.938318,119.6729888,-30.8983312,4
16537,,Australia,Oceania,SWBD,1,0,51.34,70.81,2.79,216.43,0.0,3,4.2,0.0,-1.0,62,1.2,208.9,137.177021,-31.731338,137.1493025,-31.77218913,4
16550,,Australia,Oceania,SWBD,1,0,19.95,18.43,1.16,82.82,0.0,3,4.2,0.021,45647.2,60,1.44,41.4,142.531305,-32.293688,142.5446586,-32.27112786,4
16551,,Australia,Oceania,SWBD,1,0,65.68,31.63,1.1,317.51,0.0,3,4.8,0.272,13510.7,61,1.28,1400.8,142.497917,-32.301591,142.4651867,-32.27473287,4
16597,,Australia,Oceania,SWBD,1,0,44.75,42.8,1.8,309.04,0.0,3,6.9,0.0,-1.0,257,1.89,6276.2,117.587302,-33.325229,117.6508358,-33.34165585,8
16602,,Australia,Oceania,SWBD,1,0,50.6,42.17,1.67,147.19,0.0,3,2.9,0.038,44829.8,134,0.87,429.3,145.940396,-33.428971,145.9724793,-33.48569987,7
16612,,South Africa,Africa,SWBD,2,4334,37.02,71.26,3.3,432.9,432.9,2,11.7,4.909,1020.7,306,2.74,489.9,19.28844,-34.076259,19.24789751,-34.03499146,9
16632,,Australia,Oceania,SWBD,2,6635,44.98,47.92,2.02,411.0,411.0,2,9.1,0.318,14959.0,114,1.25,109.6,145.09375,-36.514583,145.0825953,-36.55790392,7
16640,,Australia,Oceania,SWBD,1,0,49.82,40.33,1.61,207.07,0.0,3,4.2,0.764,3136.9,0,1.19,94.8,140.017615,-37.451199,139.984097,-37.40572788,9
16649,,New Zealand,Oceania,SWBD,1,0,79.82,43.56,1.38,1595.29,0.0,3,20.0,13.897,1328.6,282,4.2,502.5,176.322706,-38.052083,176.2723669,-38.0884613,15
16650,,Australia,Oceania,SWBD,1,0,22.37,19.05,1.14,98.54,0.0,3,4.4,4.299,265.3,113,1.48,740.5,143.425239,-38.059517,143.3905734,-38.0564232,15
16665,,Australia,Oceania,SWBD,1,0,51.67,66.86,2.62,455.58,0.0,3,8.8,2.273,2319.8,951,2.27,170.2,146.919726,-42.029983,146.9513926,-41.98046604,16
16668,,Australia,Oceania,SWBD,1,0,45.71,53.6,2.24,678.57,0.0,3,14.8,1.332,5896.3,802,3.66,151.6,147.172052,-42.142412,147.1752238,-42.10687025,15
16679,,New Zealand,Oceania,SWBD,1,0,57.62,44.4,1.65,2124.64,0.0,3,36.9,75.233,326.9,519,7.67,1150.5,169.937921,-44.281874,169.8489653,-44.2318924,15
16680,,New Zealand,Oceania,SWBD,2,6799,73.44,127.36,4.19,2200.0,2200.0,2,30.0,362.193,70.3,362,10.6,8411.4,170.19901,-44.564583,170.2194294,-44.45698381,15
16688,,New Zealand,Oceania,SWBD,1,0,42.18,63.91,2.78,4768.97,0.0,3,113.1,26.101,2114.7,30,21.67,414.8,167.09375,-46.177083,167.1004838,-46.05888759,15
45532,,Canada,North America,CanVec,1,0,7.5,16.76,1.73,51.4,0.0,3,6.9,1.097,542.3,2,2.36,105.1,-96.232417,64.238262,-96.25570596,64.23611404,27
55447,,Canada,North America,CanVec,1,0,7.08,13.19,1.4,23.94,0.0,3,3.4,0.02,13855.0,147,1.05,16.3,-113.168674,61.476281,-113.1827303,61.47039319,19
63685,,United States of America,North America,NHD,1,0,2.15,18.09,3.48,2.91,0.0,3,1.4,0.399,84.5,14,0.54,20.2,-155.910724,59.414583,-155.9159791,59.43426421,27
88939,,Canada,North America,CanVec,1,0,8.46,16.18,1.57,50.44,0.0,3,6.0,113.831,5.1,272,1.91,22780.6,-92.402077,53.156243,-92.42166896,53.14500453,27
110349,,United States of America,North America,SWBD,1,0,7.48,11.72,1.21,18.89,0.0,3,2.5,0.215,1016.9,510,0.73,443.1,-97.472917,44.319093,-97.4835957,44.32999895,25
110510,Lake Auburn,United States of America,North America,SWBD,2,2120,8.89,17.94,1.7,41.9,41.9,2,4.7,1.435,337.9,79,4.26,51.6,-70.22685,44.145353,-70.25056502,44.15068105,26
121459,,Argentina,South America,SWBD,1,0,6.99,18.18,1.94,6.49,0.0,3,0.9,0.502,149.7,72,0.23,159.9,-62.322044,-30.04315,-62.31285812,-30.03041305,14
121651,,Brazil,South America,SWBD,1,0,1.27,10.36,2.6,0.9,0.0,3,0.7,0.139,75.2,-1,0.3,6.0,-52.711458,-32.161828,-52.7256565,-32.16012112,14
130463,,Russia,Europe,MODIS,1,0,9.71,31.32,2.83,34.93,0.0,3,3.6,0.168,2406.7,7,1.0,33.8,137.676042,70.837334,137.6197912,70.84583333,29
140744,,Russia,Europe,MODIS,1,0,9.61,16.4,1.49,30.15,0.0,3,3.1,0.299,1167.1,14,0.86,24.6,49.8752,67.467359,49.84062422,67.45833333,27
159149,,Russia,Europe,SWBD,1,0,1.24,6.55,1.66,1.02,0.0,3,0.8,0.036,327.9,16,0.36,5.1,31.414654,58.185302,31.42025591,58.18362623,26
159153,,Russia,Europe,SWBD,1,0,1.67,8.71,1.91,1.48,0.0,3,0.9,0.018,954.5,16,0.36,2.7,31.569895,58.182451,31.57568778,58.18991591,26
162519,,Russia,Europe,SWBD,1,0,8.91,13.28,1.25,22.99,0.0,3,2.6,0.427,623.1,168,0.7,378.2,62.362644,54.910801,62.34368034,54.91583333,26
165085,,Netherlands,Europe,Other,1,0,7.53,23.19,2.38,12.47,0.0,3,1.7,0.186,775.7,-6,0.44,12.0,5.319798,52.458932,5.319597016,52.45180216,15
165102,,Germany,Europe,SWBD,1,0,6.98,10.66,1.14,47.99,0.0,3,6.9,33.169,16.7,30,2.43,7611.3,13.624391,52.442007,13.65000026,52.43696615,26
166366,,Ukraine,Europe,SWBD,1,0,4.48,10.19,1.36,10.24,0.0,3,2.3,0.097,1221.7,98,0.77,33.2,30.549522,50.845042,30.56366935,50.85061537,26
168328,,Kazakhstan,Asia,SWBD,1,0,3.44,19.17,2.92,2.78,0.0,3,0.8,3.832,8.4,386,0.25,1595.4,83.649603,48.394782,83.66784351,48.39337036,7
168772,,Ukraine,Europe,SWBD,1,0,1.85,26.58,5.52,5.13,0.0,3,2.8,10.269,5.8,13,1.33,2603.6,35.257718,47.643724,35.27325181,47.64961901,7
170156,,Kazakhstan,Asia,SWBD,1,0,3.54,10.29,1.54,5.2,0.0,3,1.5,0.003,20079.9,28,0.5,13.4,59.93125,45.986567,59.94664677,45.99518202,5
170268,,Ukraine,Europe,SWBD,1,0,3.71,12.66,1.85,4.2,0.0,3,1.1,0.002,24292.6,0,0.36,2.2,34.777083,45.897917,34.77053867,45.88790568,7
170538,,Ukraine,Europe,SWBD,1,0,9.2,37.12,3.45,8.37,0.0,3,0.9,0.086,1126.5,0,0.2,33.1,35.054753,45.604507,35.06571331,45.57025106,7
170907,,Romania,Europe,SWBD,1,0,9.22,13.79,1.28,10.16,0.0,3,1.1,0.027,4356.2,-1,0.25,25.4,29.143217,45.218711,29.12442764,45.21290826,7
171189,,Kazakhstan,Asia,SWBD,1,0,5.87,13.37,1.56,10.1,0.0,3,1.7,12.483,9.4,334,0.5,13957.0,74.149735,44.880354,74.17499122,44.87561983,5
171742,,Uzbekistan,Asia,SWBD,1,0,7.5,19.87,2.05,6.81,0.0,3,0.9,0.197,400.0,50,0.22,322.5,59.706001,43.58964,59.69769544,43.58441772,5
174732,,China,Asia,SWBD,1,0,2.1,6.38,1.24,3.23,0.0,3,1.5,5.372,7.0,4817,0.64,2925.1,88.946875,34.518602,88.94247315,34.51943108,29
174929,,China,Asia,SWBD,1,0,4.22,14.23,1.95,7.56,0.0,3,1.8,0.094,930.3,4675,0.59,2028.8,85.833086,33.681593,85.84113932,33.68428582,7
176175,,China,Asia,SWBD,1,0,5.42,15.0,1.82,4.47,0.0,3,0.8,36.357,1.4,20,0.22,2275.8,113.266429,29.908123,113.2775456,29.90626845,14
176329,,China,Asia,SWBD,1,0,3.22,11.34,1.78,5.79,0.0,3,1.8,16.445,4.1,18,0.65,895.7,112.827083,29.490202,112.8189196,29.48985591,14
176536,,China,Asia,SWBD,1,0,4.18,8.2,1.13,2.26,0.0,3,0.5,0.105,248.8,28,0.14,4.9,112.669792,28.793729,112.6770218,28.79041762,14
176548,,China,Asia,SWBD,1,0,2.14,12.41,2.39,1.99,0.0,3,0.9,0.413,55.8,23,0.35,19.0,112.770584,28.772668,112.7900158,28.77367872,14
177532,,India,Asia,SWBD,1,0,2.31,8.3,1.54,2.23,0.0,3,1.0,103.855,0.2,-1,0.35,25690.8,70.812294,23.174545,70.82440584,23.17457852,6
183057,,Australia,Oceania,SWBD,1,0,7.4,19.39,2.01,8.19,0.0,3,1.1,0.0,-1.0,-2,0.28,401.8,113.579559,-24.177077,113.5619591,-24.16095242,4
183103,,Mozambique,Africa,SWBD,1,0,7.12,11.86,1.25,42.62,0.0,3,6.0,67.268,7.3,3,2.05,14634.9,34.773549,-24.731319,34.78905352,-24.73604167,3
184162,,Australia,Oceania,SWBD,1,0,1.79,6.25,1.32,1.22,0.0,3,0.7,0.0,-1.0,29,0.26,1.1,137.865625,-30.880396,137.8676898,-30.87885838,4
184370,,Australia,Oceania,SWBD,1,0,5.56,13.76,1.65,12.26,0.0,3,2.2,0.008,17742.4,61,0.69,14.5,142.596744,-32.238456,142.6125172,-32.22481235,4
569915,,Canada,North America,CanVec,1,0,0.59,3.67,1.35,0.71,0.0,3,1.2,0.027,304.5,310,0.19,6.5,-109.367413,62.013363,-109.3641417,62.01198056,27
